,y
18570,1
49343,0
20726,1
17384,1
12352,1
6638,1
23329,1
22095,1
41713,0
18691,1
18678,1
15197,1
33681,0
21308,1
13073,1
41457,0
27898,0
36401,0
39501,0
5401,1
17330,1
18211,1
39727,0
32484,0
46596,0
34847,0
6176,1
48436,0
45708,0
33745,0
39994,0
31542,0
23052,1
27444,0
26537,0
32114,0
9965,1
12887,1
25022,1
49578,0
23694,1
36821,0
47402,0
9938,1
42314,0
27871,0
16072,1
6532,1
39259,0
26004,0
14298,1
5148,1
8531,1
23449,1
46370,0
49500,0
10889,1
23323,1
41998,0
7075,1
8518,1
7784,1
25641,0
10656,1
101,1
12156,1
40713,0
7392,1
24459,1
20351,1
25051,1
5958,1
11781,1
7384,1
9539,1
28857,0
9327,1
9206,1
50496,0
23761,1
40014,0
32486,0
6798,1
29590,0
19024,1
26597,0
39961,0
49062,0
21160,1
44814,0
36544,0
20730,1
27241,0
5194,1
18482,1
35059,0
10220,1
22449,1
34742,0
35397,0
45822,0
10801,1
15213,1
26751,0
15608,1
27801,0
5610,1
47271,0
17346,1
29067,0
7997,1
15793,1
46269,0
2259,1
5611,1
5284,1
33801,0
4177,1
28398,0
14353,1
13069,1
36372,0
8217,1
41774,0
39143,0
31196,0
22308,1
2547,1
14710,1
48558,0
44629,0
48964,0
32718,0
30713,0
31548,0
21826,1
14921,1
16565,1
9346,1
42262,0
26955,0
33816,0
48096,0
14243,1
10230,1
49907,0
1421,1
34046,0
31365,0
48594,0
35643,0
48231,0
29185,0
45727,0
23895,1
25026,1
45666,0
27877,0
46409,0
50570,0
26326,0
37061,0
43884,0
30746,0
7621,1
9600,1
50396,0
4758,1
44153,0
10066,1
45214,0
20580,1
22064,1
49879,0
31343,0
11982,1
49036,0
13042,1
46759,0
1013,1
9538,1
14283,1
19834,1
44281,0
28263,0
36483,0
40319,0
42231,0
8897,1
31530,0
7179,1
41439,0
12013,1
15183,1
39975,0
36465,0
27988,0
14618,1
41729,0
41052,0
20275,1
43490,0
12455,1
22896,1
29672,0
21076,1
39305,0
4467,1
40343,0
27454,0
31803,0
23806,1
40209,0
18928,1
34034,0
28420,0
10843,1
40945,0
13628,1
1733,1
50095,0
13646,1
35820,0
33828,0
45861,0
50676,0
22382,1
4911,1
20001,1
24796,1
1808,1
45833,0
29889,0
36582,0
7387,1
10501,1
43976,0
43008,0
5245,1
15803,1
6207,1
40055,0
47419,0
8342,1
19615,1
46826,0
19274,1
2825,1
47869,0
37437,0
29212,0
42867,0
12679,1
19902,1
35133,0
12529,1
33520,0
7626,1
17175,1
10273,1
23500,1
4768,1
18432,1
8473,1
41422,0
30880,0
15073,1
14406,1
16084,1
15938,1
7209,1
7166,1
46716,0
11718,1
49055,0
23160,1
25441,1
6100,1
44808,0
4070,1
25316,1
16924,1
3488,1
36188,0
17494,1
48892,0
20775,1
44388,0
50944,0
12176,1
5909,1
32641,0
26796,0
3119,1
462,1
4832,1
87,1
36857,0
20628,1
50695,0
35435,0
29953,0
33864,0
28533,0
22553,1
5002,1
11662,1
21763,1
31749,0
14048,1
43142,0
34835,0
26854,0
44656,0
3858,1
25517,1
7799,1
37547,0
16094,1
1565,1
14554,1
4646,1
36995,0
21143,1
38862,0
19769,1
11834,1
49787,0
22303,1
35107,0
43478,0
1167,1
47681,0
48308,0
45760,0
5512,1
5394,1
19904,1
44866,0
5017,1
32261,0
27911,0
4056,1
6679,1
13636,1
11618,1
16030,1
42744,0
41772,0
9350,1
12284,1
47071,0
17594,1
156,1
1517,1
44851,0
2117,1
25147,1
37885,0
13551,1
24127,1
11609,1
37137,0
14191,1
7932,1
3519,1
50634,0
14369,1
47450,0
48176,0
19316,1
17299,1
44349,0
32974,0
11387,1
1834,1
5345,1
41751,0
47098,0
15855,1
34515,0
49322,0
44073,0
43735,0
25911,0
11346,1
46264,0
22665,1
31081,0
24237,1
5080,1
12824,1
35717,0
1737,1
4346,1
17656,1
36113,0
12173,1
4160,1
29788,0
3124,1
33815,0
27589,0
8660,1
19221,1
28678,0
2520,1
19747,1
48885,0
40455,0
40779,0
25206,1
19245,1
3073,1
4439,1
10335,1
18298,1
33255,0
31594,0
7753,1
1857,1
39728,0
18074,1
6904,1
1839,1
6844,1
36887,0
41288,0
305,1
39126,0
24924,1
14366,1
32372,0
39411,0
11633,1
51035,0
4576,1
13330,1
25111,1
24865,1
38915,0
4152,1
16825,1
21277,1
13674,1
42177,0
49603,0
38549,0
14055,1
13438,1
32550,0
28708,0
41034,0
18176,1
46619,0
28827,0
11930,1
17135,1
24017,1
30292,0
49497,0
12283,1
9145,1
24071,1
25106,1
14522,1
16762,1
42194,0
49103,0
48425,0
12790,1
31943,0
3185,1
35190,0
23973,1
36293,0
46411,0
12090,1
45015,0
25688,0
23687,1
46950,0
26057,0
48957,0
47646,0
38018,0
644,1
24694,1
40287,0
14107,1
22840,1
37593,0
46853,0
27401,0
9745,1
31577,0
35066,0
36069,0
16590,1
19421,1
38590,0
48999,0
40759,0
25103,1
15961,1
17696,1
4850,1
16220,1
42201,0
42165,0
42979,0
34191,0
28885,0
36592,0
32620,0
45459,0
44351,0
5602,1
259,1
8374,1
41518,0
46845,0
32425,0
38868,0
26419,0
46024,0
48975,0
12931,1
46490,0
28364,0
12515,1
32033,0
26269,0
48787,0
35476,0
45801,0
19720,1
47580,0
6621,1
40247,0
47356,0
8361,1
48396,0
12564,1
19618,1
25286,1
25215,1
34659,0
43656,0
9025,1
14679,1
46412,0
20670,1
46730,0
46502,0
103,1
38176,0
14223,1
43755,0
23729,1
11592,1
18660,1
23752,1
17225,1
32551,0
28709,0
7735,1
7865,1
6555,1
34727,0
47376,0
19754,1
13609,1
10211,1
33636,0
28975,0
3141,1
7722,1
50749,0
13380,1
23033,1
27312,0
43631,0
39551,0
18148,1
31132,0
25419,1
15312,1
38771,0
19959,1
47007,0
47183,0
27240,0
18243,1
43760,0
49763,0
41678,0
23144,1
16062,1
7553,1
36485,0
17987,1
31719,0
12136,1
31745,0
24682,1
6688,1
19907,1
1319,1
49602,0
7890,1
12415,1
44819,0
17813,1
46905,0
34620,0
41462,0
11711,1
38001,0
14095,1
22792,1
47678,0
41461,0
6146,1
20776,1
41007,0
18100,1
9689,1
5042,1
25064,1
1684,1
1267,1
9275,1
32304,0
17795,1
4702,1
1955,1
34231,0
15724,1
27619,0
41834,0
37081,0
32613,0
37356,0
7344,1
46077,0
30162,0
36011,0
11441,1
50926,0
2004,1
38071,0
14230,1
14573,1
28995,0
44725,0
46354,0
47047,0
47592,0
15085,1
47943,0
36795,0
42239,0
20181,1
50094,0
14974,1
45778,0
7298,1
1043,1
14564,1
4674,1
43886,0
9705,1
4595,1
16328,1
46408,0
40024,0
6482,1
46547,0
5498,1
11785,1
7505,1
43446,0
26491,0
1915,1
47262,0
22023,1
34147,0
28741,0
13374,1
48638,0
15655,1
36908,0
9515,1
45483,0
48537,0
47171,0
50979,0
47062,0
36910,0
8099,1
1772,1
36128,0
50997,0
8748,1
38739,0
48044,0
13209,1
48419,0
5908,1
38259,0
40821,0
13354,1
1258,1
47301,0
34329,0
368,1
20478,1
970,1
33086,0
27616,0
15556,1
43112,0
49026,0
43544,0
32992,0
9333,1
5003,1
48208,0
7052,1
15696,1
50335,0
4223,1
27608,0
49106,0
47840,0
6606,1
2139,1
2560,1
2073,1
32082,0
10824,1
46848,0
9989,1
24388,1
30853,0
29142,0
15448,1
45412,0
43476,0
34535,0
22243,1
48411,0
30616,0
23015,1
41050,0
42062,0
35651,0
7936,1
8467,1
16150,1
10323,1
13363,1
46352,0
4388,1
26292,0
37589,0
22220,1
36390,0
41187,0
22093,1
5582,1
33917,0
3775,1
21374,1
18048,1
24261,1
47206,0
2313,1
48535,0
49019,0
45655,0
18448,1
34957,0
17506,1
9653,1
9187,1
11539,1
5232,1
48797,0
29404,0
24326,1
26428,0
3020,1
33351,0
26599,0
3237,1
207,1
47637,0
39394,0
42247,0
37978,0
44029,0
42868,0
32370,0
6299,1
23099,1
47128,0
49311,0
5136,1
36083,0
40459,0
1762,1
30691,0
50875,0
39235,0
39132,0
50702,0
684,1
29139,0
36766,0
9232,1
15158,1
15509,1
44489,0
25275,1
37236,0
49244,0
35959,0
36676,0
42713,0
14016,1
36287,0
5114,1
45903,0
15978,1
7767,1
1087,1
45123,0
13949,1
26673,0
17029,1
4030,1
40528,0
6467,1
25339,1
2288,1
35896,0
46942,0
38643,0
39509,0
41849,0
49059,0
27021,0
41128,0
49149,0
48437,0
19600,1
26398,0
27915,0
11407,1
39261,0
15049,1
32938,0
5252,1
45114,0
20286,1
38895,0
8179,1
2019,1
9243,1
23229,1
13747,1
10918,1
26715,0
30189,0
39846,0
5216,1
33585,0
34085,0
11345,1
17971,1
27173,0
35278,0
24786,1
27756,0
816,1
34201,0
36019,0
48126,0
21334,1
26027,0
43472,0
1883,1
25608,0
35362,0
27800,0
42446,0
5243,1
2803,1
33576,0
46183,0
22498,1
28499,0
41822,0
23513,1
21652,1
46900,0
40966,0
6407,1
186,1
16541,1
42176,0
8381,1
39557,0
14771,1
36452,0
33542,0
34617,0
28706,0
13437,1
4258,1
19983,1
5251,1
41526,0
49092,0
1264,1
28680,0
37649,0
29006,0
41278,0
41012,0
28982,0
36307,0
18436,1
25796,0
37310,0
15992,1
21519,1
10538,1
727,1
38469,0
29567,0
12844,1
24913,1
25665,0
13464,1
12487,1
908,1
4310,1
1575,1
18656,1
37553,0
40582,0
30418,0
39699,0
20482,1
37903,0
476,1
49248,0
24842,1
46471,0
26521,0
13429,1
1970,1
45770,0
19870,1
5418,1
35384,0
44422,0
4356,1
6980,1
21513,1
48758,0
41291,0
19931,1
6970,1
38223,0
35966,0
24546,1
10272,1
23665,1
43175,0
15457,1
17285,1
34399,0
1995,1
25774,0
39670,0
3914,1
44085,0
27705,0
48494,0
28494,0
34501,0
21211,1
16967,1
1301,1
241,1
48122,0
17678,1
34084,0
2225,1
2500,1
30987,0
20784,1
15468,1
6661,1
36327,0
21586,1
30619,0
506,1
10537,1
17432,1
46904,0
17759,1
43338,0
25724,0
27373,0
37255,0
35669,0
15796,1
43418,0
21467,1
46063,0
4744,1
25900,0
16337,1
8987,1
34152,0
30470,0
48601,0
3424,1
7439,1
47821,0
16982,1
12018,1
31019,0
22910,1
10951,1
18961,1
45400,0
21996,1
46434,0
46096,0
46504,0
16905,1
16458,1
39926,0
8986,1
43318,0
11883,1
32264,0
19991,1
47151,0
31073,0
39327,0
14136,1
32338,0
31266,0
27120,0
36,1
19173,1
46280,0
35485,0
16539,1
4865,1
9321,1
16099,1
6756,1
24447,1
45057,0
26511,0
24755,1
35579,0
17183,1
19186,1
26186,0
50299,0
7492,1
1601,1
13311,1
36802,0
38003,0
47829,0
35037,0
8983,1
30247,0
36180,0
38548,0
9763,1
4777,1
31428,0
29346,0
48743,0
47609,0
48430,0
8968,1
14940,1
19374,1
22078,1
32483,0
48263,0
29401,0
5762,1
29261,0
50427,0
44571,0
15528,1
30653,0
46890,0
16341,1
11231,1
32371,0
32819,0
34291,0
17316,1
43228,0
19030,1
3654,1
12890,1
6772,1
39272,0
31368,0
44109,0
41528,0
43791,0
41282,0
27323,0
46834,0
46944,0
48808,0
14842,1
48415,0
42840,0
37773,0
39834,0
45931,0
38333,0
4620,1
5511,1
11936,1
4408,1
37318,0
22798,1
14524,1
14571,1
31521,0
46203,0
38730,0
12918,1
11888,1
27710,0
13645,1
4712,1
42983,0
46224,0
40783,0
17767,1
37430,0
18948,1
35567,0
23210,1
13802,1
10848,1
21651,1
40368,0
10678,1
30152,0
27074,0
49201,0
22107,1
41080,0
34340,0
1306,1
746,1
29238,0
18954,1
37353,0
28234,0
20178,1
16989,1
19094,1
734,1
49901,0
24109,1
47344,0
19700,1
10091,1
22247,1
9072,1
39781,0
40789,0
9856,1
44343,0
13444,1
16307,1
25639,0
44854,0
34524,0
17728,1
24588,1
24561,1
37730,0
7957,1
22535,1
28034,0
1050,1
23794,1
47719,0
27839,0
43119,0
12804,1
11402,1
15417,1
43899,0
48823,0
37382,0
19875,1
41605,0
32531,0
10118,1
30402,0
161,1
36571,0
835,1
11741,1
30505,0
3686,1
25143,1
7150,1
24954,1
8807,1
11997,1
34920,0
3785,1
43640,0
43765,0
10280,1
32723,0
12222,1
29245,0
4921,1
42305,0
37594,0
13344,1
35153,0
33564,0
6089,1
29269,0
1091,1
2600,1
49280,0
37550,0
50465,0
15958,1
50752,0
27084,0
11367,1
32198,0
46747,0
1855,1
22158,1
20485,1
5086,1
4621,1
47882,0
22589,1
34005,0
10675,1
13659,1
11415,1
10270,1
38902,0
24512,1
49730,0
27622,0
31390,0
28073,0
14301,1
33915,0
16066,1
16737,1
50524,0
49404,0
325,1
7255,1
376,1
4699,1
26070,0
9902,1
35943,0
28425,0
7011,1
32736,0
41940,0
5653,1
47983,0
22702,1
20452,1
13957,1
2884,1
20253,1
24636,1
32769,0
30579,0
4058,1
20066,1
26400,0
20716,1
19683,1
34598,0
19456,1
26160,0
15573,1
37194,0
49638,0
8781,1
6620,1
36977,0
11002,1
27223,0
10578,1
6906,1
3435,1
26155,0
6956,1
2187,1
14099,1
25519,1
33657,0
32717,0
39561,0
29341,0
3524,1
10085,1
18902,1
39214,0
41219,0
31069,0
12185,1
35462,0
11548,1
34940,0
29,1
2915,1
4394,1
34827,0
47665,0
17644,1
50365,0
7642,1
11659,1
21134,1
21196,1
34917,0
31724,0
16950,1
19075,1
23935,1
7091,1
29627,0
28417,0
31106,0
12532,1
25427,1
47940,0
1795,1
45923,0
7472,1
17794,1
5075,1
38431,0
25557,0
31924,0
29660,0
17736,1
11536,1
5691,1
20586,1
16613,1
5068,1
46229,0
16045,1
40621,0
32363,0
17904,1
33171,0
27252,0
42539,0
35144,0
36530,0
29402,0
6027,1
5719,1
41703,0
15334,1
13329,1
45325,0
28214,0
24527,1
4795,1
18113,1
20735,1
13602,1
32770,0
47536,0
519,1
28776,0
12239,1
262,1
32184,0
41235,0
23245,1
43935,0
17205,1
41030,0
22541,1
7538,1
34431,0
1766,1
26774,0
34017,0
30212,0
6115,1
15840,1
37987,0
1317,1
28189,0
50742,0
17353,1
19890,1
16231,1
6402,1
27062,0
14503,1
25218,1
20844,1
14495,1
27989,0
26925,0
44505,0
50268,0
40732,0
45171,0
28280,0
42066,0
18870,1
36201,0
43786,0
47884,0
31829,0
20091,1
16204,1
5535,1
6453,1
37357,0
20335,1
1379,1
49241,0
31089,0
45307,0
44036,0
23060,1
33472,0
32840,0
18184,1
21284,1
5009,1
14866,1
40652,0
34400,0
48081,0
39506,0
18899,1
8932,1
49833,0
47204,0
34036,0
26037,0
303,1
17144,1
43795,0
46017,0
22489,1
8402,1
21693,1
47291,0
7123,1
5432,1
20267,1
33097,0
15503,1
36443,0
7259,1
33185,0
46599,0
20183,1
36318,0
22674,1
24710,1
43270,0
12590,1
43242,0
28935,0
49885,0
35538,0
19780,1
46676,0
18995,1
40260,0
6674,1
15235,1
19144,1
5589,1
15104,1
12026,1
45354,0
9948,1
44284,0
29330,0
48578,0
35145,0
39797,0
11801,1
50917,0
27908,0
7834,1
24540,1
45083,0
32939,0
44066,0
36160,0
1236,1
14010,1
49242,0
2263,1
19092,1
43740,0
46481,0
27561,0
41309,0
45337,0
13350,1
15332,1
7208,1
40434,0
19568,1
8953,1
14238,1
30102,0
29133,0
36725,0
20332,1
16721,1
47312,0
39277,0
12692,1
8305,1
15261,1
32878,0
1338,1
1341,1
16965,1
36193,0
33007,0
49687,0
26607,0
28231,0
46146,0
50709,0
35074,0
25712,0
13867,1
31361,0
39269,0
19355,1
7603,1
7992,1
38101,0
21005,1
42646,0
11965,1
50433,0
47517,0
20021,1
4234,1
47661,0
19205,1
49307,0
34785,0
11105,1
3979,1
2013,1
32790,0
14516,1
9656,1
21771,1
13658,1
6266,1
19248,1
4180,1
24816,1
71,1
33467,0
47121,0
44260,0
47990,0
46472,0
42671,0
26002,0
20114,1
24723,1
37129,0
11587,1
17512,1
10828,1
6815,1
36729,0
9780,1
26980,0
37017,0
34954,0
33251,0
9434,1
36497,0
28049,0
43349,0
2743,1
33080,0
498,1
12903,1
4391,1
33354,0
49471,0
34717,0
3498,1
29516,0
7948,1
45596,0
9138,1
47080,0
11450,1
34675,0
29994,0
1478,1
16299,1
17986,1
33768,0
19438,1
9660,1
40346,0
12143,1
43260,0
9289,1
4361,1
34539,0
38022,0
39044,0
27937,0
16740,1
34300,0
22280,1
25236,1
25461,1
19119,1
7311,1
12424,1
3174,1
9576,1
15117,1
43586,0
31667,0
44755,0
1945,1
12839,1
40587,0
29768,0
9971,1
26891,0
28377,0
10969,1
39298,0
34613,0
37445,0
45027,0
9252,1
39020,0
44945,0
48505,0
16161,1
23976,1
35353,0
38951,0
13528,1
43999,0
26149,0
36703,0
26295,0
23373,1
34857,0
38906,0
8765,1
26297,0
46642,0
47252,0
39054,0
9228,1
26060,0
32764,0
10718,1
45227,0
21371,1
32265,0
34911,0
13767,1
5349,1
27317,0
9372,1
28311,0
8843,1
44231,0
14126,1
23166,1
23714,1
3608,1
27164,0
39519,0
25263,1
46519,0
707,1
22206,1
49857,0
16482,1
1045,1
13357,1
19858,1
36226,0
25360,1
16842,1
18883,1
5787,1
31439,0
27080,0
48387,0
3981,1
8113,1
22881,1
47281,0
36309,0
16381,1
16318,1
19944,1
47602,0
28419,0
38624,0
43605,0
48277,0
50357,0
3991,1
8603,1
49421,0
29393,0
19211,1
19420,1
7062,1
45257,0
6784,1
11828,1
35954,0
24885,1
28720,0
41011,0
592,1
2355,1
35965,0
32269,0
1937,1
44425,0
17429,1
30873,0
19276,1
6792,1
24599,1
30015,0
28924,0
28882,0
30364,0
30812,0
11047,1
37789,0
49125,0
45897,0
13401,1
46452,0
5197,1
3079,1
28739,0
34950,0
40818,0
41542,0
24563,1
20487,1
45129,0
29172,0
17870,1
28170,0
26763,0
13222,1
35259,0
50535,0
2461,1
3349,1
34406,0
37754,0
49813,0
16757,1
44491,0
2028,1
47975,0
39399,0
47269,0
44107,0
25442,1
22026,1
43484,0
4543,1
47839,0
32797,0
45449,0
41304,0
4813,1
20168,1
38233,0
3371,1
3140,1
19925,1
31238,0
8650,1
28803,0
29912,0
43427,0
8050,1
43731,0
16725,1
41507,0
40978,0
17901,1
32437,0
21516,1
41913,0
28961,0
28901,0
13597,1
13671,1
41866,0
8738,1
31673,0
36101,0
43253,0
48945,0
38569,0
4001,1
9897,1
47950,0
775,1
774,1
25947,0
40675,0
34687,0
2994,1
18572,1
39335,0
7647,1
10051,1
32345,0
10596,1
49642,0
43125,0
29408,0
249,1
41234,0
44046,0
25073,1
44607,0
40769,0
40540,0
19098,1
44076,0
38035,0
40097,0
22991,1
35986,0
12801,1
23068,1
5041,1
18669,1
3442,1
36580,0
33382,0
47757,0
49826,0
11895,1
10485,1
18823,1
46954,0
5294,1
30005,0
40110,0
6320,1
16751,1
41802,0
26964,0
20567,1
13466,1
23416,1
31950,0
48702,0
30034,0
30832,0
25759,0
49832,0
1537,1
49688,0
24837,1
24090,1
2200,1
15860,1
20734,1
23410,1
3343,1
38825,0
44616,0
15401,1
641,1
48202,0
3924,1
49714,0
40584,0
45907,0
15597,1
32122,0
12298,1
19285,1
2148,1
17443,1
39434,0
37808,0
45397,0
34818,0
23464,1
11856,1
43390,0
23530,1
15208,1
5285,1
31004,0
36078,0
16872,1
41906,0
14821,1
48670,0
25501,1
43152,0
42153,0
27669,0
14285,1
4081,1
28896,0
33237,0
3111,1
46607,0
24497,1
24721,1
6456,1
659,1
49303,0
49221,0
37736,0
18260,1
19334,1
806,1
32521,0
21924,1
6341,1
7048,1
27863,0
34867,0
26954,0
37201,0
9792,1
8921,1
42948,0
30217,0
34012,0
40886,0
18325,1
27784,0
50582,0
104,1
25918,0
32997,0
19869,1
41437,0
5007,1
21683,1
33958,0
48867,0
6917,1
24966,1
14183,1
13605,1
3507,1
24077,1
25001,1
11046,1
27783,0
17054,1
19978,1
18400,1
4848,1
34670,0
21421,1
49562,0
46752,0
24453,1
15951,1
46413,0
27542,0
36207,0
2143,1
16486,1
22772,1
25201,1
6868,1
5758,1
30039,0
6864,1
44077,0
21665,1
24476,1
21724,1
48698,0
41747,0
2388,1
16175,1
14610,1
22127,1
10714,1
48178,0
48183,0
45489,0
33260,0
41489,0
41269,0
33709,0
19856,1
6389,1
2566,1
25146,1
3104,1
44449,0
4184,1
18803,1
44912,0
23364,1
22757,1
6014,1
17573,1
24076,1
10943,1
18706,1
43094,0
5865,1
26198,0
34007,0
6250,1
33806,0
50882,0
25077,1
48053,0
31183,0
35546,0
16987,1
14177,1
35093,0
47176,0
22411,1
9116,1
30000,0
8780,1
18146,1
49147,0
7528,1
49690,0
17497,1
34962,0
7367,1
2472,1
41580,0
28184,0
19632,1
7478,1
29230,0
15040,1
3471,1
24557,1
2911,1
17355,1
36794,0
37530,0
41402,0
32449,0
4799,1
29427,0
35670,0
42461,0
34863,0
28686,0
50924,0
7863,1
8550,1
19301,1
14041,1
50317,0
31072,0
15447,1
46748,0
40210,0
4318,1
15392,1
26374,0
32883,0
13845,1
24876,1
28538,0
46378,0
44779,0
19965,1
19346,1
7699,1
33834,0
45220,0
39142,0
48086,0
44861,0
50638,0
47172,0
14788,1
2047,1
38567,0
49161,0
12738,1
15779,1
16829,1
21255,1
35447,0
10110,1
7064,1
14797,1
16793,1
47781,0
36391,0
36987,0
28442,0
35588,0
49314,0
16456,1
11082,1
49010,0
25374,1
38509,0
38701,0
48809,0
34483,0
13469,1
10936,1
39676,0
12727,1
34869,0
25061,1
44375,0
30448,0
35846,0
28536,0
39989,0
46791,0
38570,0
17838,1
43335,0
28162,0
49734,0
22718,1
12827,1
12269,1
21619,1
15305,1
40028,0
7187,1
21109,1
14596,1
15661,1
37280,0
32249,0
26735,0
12389,1
36739,0
41997,0
5249,1
37973,0
15791,1
21468,1
26239,0
28381,0
26631,0
8627,1
25705,0
49923,0
2623,1
13571,1
40548,0
7266,1
41762,0
16037,1
49992,0
8140,1
17792,1
48504,0
26233,0
50786,0
7115,1
30730,0
28126,0
28647,0
30193,0
9529,1
33426,0
41109,0
48099,0
50132,0
16468,1
18650,1
11723,1
48029,0
7876,1
38702,0
42496,0
27121,0
48073,0
35511,0
15002,1
16556,1
46397,0
9371,1
45989,0
35671,0
1462,1
14180,1
19196,1
51022,0
16746,1
15498,1
26259,0
47528,0
40271,0
22481,1
39761,0
35033,0
39463,0
3007,1
33376,0
26724,0
5087,1
49971,0
19633,1
43287,0
42053,0
49099,0
22486,1
44373,0
33954,0
19644,1
5035,1
3535,1
10979,1
44530,0
30151,0
18266,1
10532,1
12230,1
9437,1
47921,0
14614,1
45285,0
15236,1
20644,1
9500,1
33736,0
11496,1
8440,1
45899,0
14241,1
2525,1
11347,1
9208,1
37271,0
28707,0
49528,0
43677,0
20076,1
37290,0
